I am using scooter 5 months above But not 1 problem my ola s1 pro All part is of the best quality Off roed use bettar expriance No fire expriance (ignore fake news) Top performance Full charge and 131 mileage It's my second scooter but experience no.1 The price segment ...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
"1. Buying experience: they really made us wait for a very long period, took 2 months more than the promised delivery date. 2. Riding: it is just amazing and the top speed on paper is 115 km/h but in real in turbo mode, it gives a top speed of 70km/h and the charging tim...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Easy to purchase, easy to ride with good pickup, looks awesome with simplicity, performance as per company commitments, servicing and maintenance is low in cost and on time. Pros - save fuel and also save nature without making pollution of air and sound and cons- is cha...","['Everything', '3-6 months', '5000-10000 kms', '']"
Bought an ola during the holi window. Procedural time is understandable. Delivery was pathetic there was a dispute between the transporter and truck owner the vehicle was helped up on the truck for 3 days. The rep was rude but answered the mobile. Riding the scooter has...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"I haven't bought this yet but was thinking. The riding review with one of my friends was little jerky while riding. The looks of this bike are very much different from other EVs its eye-catching, cool looks with multiple color options to choose from. Can't talk about th...","['Daily Commute', 'Never owned', '']"
"Buying experience is still frustrating. Riding the S1 Pro is great. Software is full of bugs. It abruptly goes into reverse mode without any input, even when the cluster shows that it is in forward mode. Power delivery is not consistent. Battery reaches high temperature...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Its my dream scooter. I really want to buy it Its environment friendly because it's electric, it's a new launched electric vehicle and it's highly efficient and its looks are quite good and good finish and a nice stylish look and love this scooty and i just want to buy ...","['Daily Commute', 'Never owned', '']"
93 kms awesome riding experience in one time charge chetak. Awesome looks.Performance wise very high.We will buying for business purposes and my regular workout.Experience good in both working.Battery is almost 97% charge and we will ride 91 to 95 kms so battery life is...,"['Everything', '< 3 months', '< 5000 kms', '']"
It good experience with bike.....Same like old bajaj chetak.....Humara bajaj advertisement...When my father drive old bajaj chetak. Feeling like fly in sky .....Superb experience love you so much bajaj chetak....When i drive you feeling sitting with my girlfriend. You s...,"['Everything', '3-6 months', '< 5000 kms', '']"
"Love for the brand i had 3 scooters in my child hood . I want to have the urban version in my collection . Eagerly waiting to have the new ride . When i was in my 6th standard i started riding scooter when my uncle use to drop me to school , i first started with balanci...","['Everything', 'Never owned', '']"
"Today i have searched for electric scooters more than 20 variants in different brand comparatively chetak has no competition, it took a place @first 1) mileage 2) speed 3)one time charge capacity 4)motor power 5) classic design 6) weight carrying capacity. These are imp...","['Daily Commute', 'Never owned', '']"
I've owned this scooter for almost a month now and it's turned out to be very efficient. The scooter seems to be cost efficient in the long run given the fact that its electric and could save fuel prices if used everyday. The technology and quality of mechanical parts a...,"['Occasional Commute', '< 3 months', '< 5000 kms', '']"
"Leg space is small otherwise it's good scooter than petrol ones. I have to give information about this scooter number of people every day when i drive. Enough charging points on each petrol pump and garages will give ease and confidence to buyers, storage small but not ...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']"
"Since, I bought this scooter I saved lot of money and it looks sexy everybody asks which company and price. Worth for every penny I can say that best then Ather. leg space is smaller but overall pick and mileage is great. hats off to Indian legend Chetak. If you have a ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
This scooter is very much better than any electric scooter I love this scooter I want to take this it can supportable to our villages road this scooter one of best I really love it this scooter can go up to 95 km is the one of the greatest features it looks is very attr...,"['Everything', 'Never owned', '']"
Bajaj Chetak has increased the price of their electric scooter for second time without any noticeable up gradation. The first hike was Rs.5000/- and thereafter a whopping hike of Rs.27000/- in March 2021.”Bajaj” is exploiting the trust of Indian customers who are having...,"['Daily Commute', 'Never owned', '']"
I am buying a chetak like real chetak of maharana partap. When i ride chetak its flow in the air with no noise is like wings of eagle. It looks royal with its simplicity. Its service and maintenance is very low under your suitable budget. Its amazing superb and give wid...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']"
It is middle range of scooter. First thing it is made in India scooter. It give smooth riding. The look of scooter is not bad look like retro style and have 2 people seats comfortable in scooter ride. This scooter have low maintenance. Pros of scooter is give 90 km in f...,"['Everything', '< 3 months', '< 5000 kms', '']"
Don't buy this bike i had worst experience ever while riding bike. Bike stopped suddenly in middle of highways. It risky to have such experience on bike in middle of roads i have shown this problem to service center but they also not able to find exact problem from 2 mo...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
"I bought bajaj chetak EV within 8 days of riding. Problem started. Now my bike does not go beyond 15 km/h speed, It jerks heavily, i called showroom manager and they told me come to service center, can you believe new showroom bike having a big problem within 8 days of ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"I had ride this bike of my uncle. I found its really good , attractive look, very comfortable, speed wise good pickup, ignition start wise very smooth and less noisy . I am really thinking to buy it . Only I am stuck at battery warranty, its servicing and maintenance an...","['Daily Commute', 'Never owned', '']"
Small size Pick up 60km/hr in just few seconds After 60kmperhr speed it start shrinking Average is so bad. Design is old Yes you can go for modifications But Now there are many other options Who look much pretty and give very good average too. Its price is high. Its my ...,"['Everything', '> 1 yr', '10000-15000 kms', '15 kmpl', '', '']"
