"It is a good scooter 1.Buying experience: it costed me Rs. 65000 2.Riding experience: I have good riding experience. Smooth and hassle free. 3.Details about looks, performance etc: good looks and satisfying performance. Low build quality. 4.Servicing and maintenance: do...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 3
I have purchased hero electric optima lx from Bhavya traders Sitamarhi Bihar. But I think they have given me old charger. When I told about this. they gave me duplicate charger of another company. If possible it's my request to company pls resolve my problem. This charg...,"['Leisure Rides', '> 1 yr', '5000-10000 kms', '']", 1
"Note the best, Range is bad, they claimed 120km but has 80km range. Speed is normal 46 km max Shockers is bad, Brakes are worst, Battery indicator is not accurate, same with charger indicator, Body material is also not good....","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"Switching electric is wise decision, as environment issues are the top most concern in today's time. Top ev manufactures working impatiently to convert traditional mobility into e-mobility. Hero electric, tvs motors, Bajaj auto, amo electric bikes, ola, Ather are the no...","['Everything', 'Never owned', '']", 4
"Economical ,good experience in riding, good looking ,many person query personally about its performanceYou feel happy after buying it If you use daily more than 40 rs. Petrol it becomes cheaper daily save at least 30 rs. For replacing its battery after 18 months approxi...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Worst service experience, no response, kind of monopoly once you purchase the product. Waiting time for parts. Poor response time. Monopoly of attending the complaints. Only one official assigned no seniors to him for immediate assistance. Worst post purchase experience...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 1
I bought this on 6th july 2021 and its just a waste of money in 2 months first its charger point got melt after that its brake wire got broken and after that its handle got broken from inside in just 2 months I spent rs1000 on it. In service center they didn't do anythi...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
I purchased avon bike hero optima. The dealer's service is bad. No response to any enquiries. Very poor....,"['Tours', 'Never owned', '']", 1
Buy electric power and go beyond the petrol pump. I feel good by an electric bike because it is good for the earth and the environment of our world. This is the most powerful gadget to our earth this is the best gadget gift our planet. It is easy to buy electric bike an...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
The bike of hero optima is very good & smooth. It is easy to carry and easy to handle to every one. It is save fuel and saves our environment and also save our greenery. It's look are so pretty & stylish. I want that every one should buy an e-bike then our environment w...,"['Daily Commute', '> 1 yr', '> 15000 kms', '']", 5
1. Don't have comfortable foot rest for pillion ( if women as pillion sits along one side) 2. Don't shows proper battery percentage ( leans on the stand on the road ) 3. It's like bullock cart. Yes we need to brake before 20 meters to stop this vehicle presently 4. No n...,"['Daily Commute', '3-6 months', '5000-10000 kms', '']", 2
Battery inflated in six months of purchase same happened 2-3 new batteries. Company should do something that the battery sustains atleast 1-2 year or 10000 km or may be 500 charging cycles. The body strength is not worth spending 36000 what I paid as it is very delicate...,"['Daily Commute', '> 1 yr', '10000-15000 kms', '']", 2
It’s a good scooter for internal use. It goes upto 42 kms with 2 people onboard. It can cover more than 60 kms on good roads. In city and on rural roads it covers more than 50 kms. Overall a good scooter with zero maintenance. Very light weight so kids can also drive. W...,"['Leisure Rides', '6 months-1 yr', '< 5000 kms', '']", 5
I owned the hero optima plus before 3 months and the experience was very slow.The thing of riding was it was quite comfortable. The look was superb as it was looking like a future fantastic scooter.Servicing was not much important as i not got a chance to take priority....,"['Daily Commute', '< 3 months', '5000-10000 kms', '']", 4
Its a amazing mopey bike and good quality hero is like super bike developer . Good mileage Good quality Best performance like a good performance. Servicing and maintenance are very easy to the handle and love for the look of the hero electric optima plus it's my dream e...,"['Everything', '> 1 yr', '5000-10000 kms', '']", 5
Good electronic bike for local office use and special for my wife and children because my son and daughter go when tuition and school than many problems for travelling but than i think bought a bike my child told me this hero electronic bike and i bought a bike and my c...,"['Daily Commute', '3-6 months', '< 5000 kms', '']", 5
"It's very nice, i got a new bike because, i love it to ride every day.This is my dream for get a new bike. I like a electric flash scooty, it's a good for college student because of sometimes,no money for petrol that's only it's helpful for everything. And it's stylish ...","['Daily Commute', '> 1 yr', '> 15000 kms', '']", 5
This hero optimus give good performance and it also save my fuel and i daily use it for 3-4 hours and charged at night it's backup is very excellent and it's battery is also of very good quality and i don't get any issue about it and i maintain service interval of 3-4 m...,"['Everything', '3-6 months', '5000-10000 kms', '']", 4
"It has to charge frequently,on charging it for 10 to 12 hours it give 8 to 10 kilometre, no after purchase sale, review after 5 days use ,worst electric scooter i have purchased , i gave assurance that it give 50km after 8 hour charge ,it doesn't meet my expectations , ...","['Occasional Commute', '< 3 months', '< 5000 kms', '']", 1
"Absolutely!Apart from being eco-friendly, electric bikes are easy on pockets as well. First of all, buying an electric bike doesn’t cost you as much as purchasing a conventional scooter. Plus, conventional automobiles need gasoline as fuel that costs you too much. This ...","['Everything', '> 1 yr', '10000-15000 kms', '']", 5
"Hero electric optima plus is amazing bike . From 1 year i am using it , its mileage, performance is great. It can't take so much fuel to run. It looks very nice. It can't take much service . One thing is bad that it runs in slow speed about 35-40 kmph. In local use it i...","['Everything', '> 1 yr', '< 5000 kms', '']", 4
